objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL,,,,,,,,,
TMJ19_2112;01/01/2019;N0021;203;46;32;N;900;286775;506496,46;6288031,85;0;47;32;N;59;286978;506362,19;6287890,53;0;I;0;ACCROCHE;2019;8;Temporaire journalier;21589;,,,,,
TMJ19_2113;01/01/2019;N0021;97;47;32;N;59;286978;506362,19;6287890,53;0;47;32;N;156;287075;506278,59;6287896,32;0;I;0;ACCROCHE;2019;8;Temporaire journalier;21589;,,,,,
TMJ19_2114;01/01/2019;N0021;5106;47;32;N;156;287075;506278,59;6287896,32;0;52;32;N;26;292181;504415,89;6283552,82;0;I;0;ACCROCHE;2019;8;Temporaire journalier;21589;,,,,,
TMJ19_2115;01/01/2019;N0021;11162;52;32;N;26;292181;504415,89;6283552,82;0;63;32;N;209;303343;497588,3;6276074,96;0;I;0;ACCROCHE;2019;1;Permanent horaire;7631;101,,,,,
TMJ19_2123;01/01/2019;N0021;6186;89;32;N;612;329440;480454,07;6262285,43;0;95;32;N;872;335626;474732,4;6260951,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;4312;120,,,,,
TMJ19_2124;01/01/2019;N0021;896;95;32;N;872;335626;474732,4;6260951,21;0;97;32;N;20;336522;474066,33;6260368,74;0;I;0;ACCROCHE;2019;1;Permanent horaire;4312;120,,,,,
TMJ19_2125;01/01/2019;N0021;3147;97;32;N;20;336522;474066,33;6260368,74;0;0;65;N;0;339669;471147,32;6259199,44;0;I;0;ACCROCHE;2019;1;Permanent horaire;4312;120,,,,,
TMJ19_2127;01/01/2019;N0021;12603;2;65;N;352;342013;469006,4;6258478,18;0;14;65;N;940;354616;465262,2;6246462,74;0;I;0;ACCROCHE;2019;1;Permanent horaire;5963;67,,,,,
TMJ19_2134;01/01/2019;N0021;671;21;65;N;0;360792;463440,11;6240985,29;0;21;65;N;671;361463;463551,91;6240456,16;0;I;0;ACCROCHE;2019;1;Permanent horaire;14984;7,4,,,,
TMJ19_2143;01/01/2019;N0021;5311;33;65;N;100;376796;454276,66;6233332,5;0;38;65;N;410;382107;452763,94;6228403,19;0;I;0;ACCROCHE;2019;8;Temporaire journalier;20737;39,,,,,
TMJ19_2144;01/01/2019;N0021;682;38;65;N;410;382107;452763,94;6228403,19;0;39;65;N;152;382789;452432,69;6227833,24;0;I;0;ACCROCHE;2019;8;Temporaire journalier;20737;39,,,,,
TMJ19_2146;01/01/2019;N0022;2700;0;66;N;0;4015;599858,69;6163518,99;0;2;66;N;700;6715;597926,11;6163056,42;0;I;0;ACCROCHE;2019;1;Permanent horaire;6978;25,,,,,
TMJ19_2147;01/01/2019;N0022;320;2;66;N;700;6715;597926,11;6163056,42;0;2;66;N;1020;7035;597627,57;6162972,13;0;I;0;ACCROCHE;2019;1;Permanent horaire;6978;25,,,,,
TMJ19_2148;01/01/2019;N0022;1989;2;66;N;1020;7035;597627,57;6162972,13;0;5;66;N;48;9024;596176,86;6161871,46;0;I;0;ACCROCHE;2019;1;Permanent horaire;6978;25,,,,,
TMJ19_2149;01/01/2019;N0022;2;5;66;N;48;9024;596176,86;6161871,46;0;5;66;N;50;9026;596175,94;6161869,68;0;I;0;ACCROCHE;2019;1;Permanent horaire;6978;25,,,,,
TMJ19_2150;01/01/2019;N0022;51;5;66;N;50;9026;596175,94;6161869,68;0;5;66;N;101;9077;596193,24;6161830,19;0;I;0;ACCROCHE;2019;1;Permanent horaire;6588;965,,,,,
TMJ19_2151;01/01/2019;N0022;417;5;66;N;101;9077;596193,24;6161830,19;0;5;66;N;518;9494;596088,17;6161431,17;0;I;0;ACCROCHE;2019;1;Permanent horaire;6588;965,,,,,
TMJ19_2152;01/01/2019;N0022;167;5;66;N;518;9494;596088,17;6161431,17;0;5;66;N;685;9661;596038,54;6161273,71;0;I;0;ACCROCHE;2019;1;Permanent horaire;6588;965,,,,,
TMJ19_2153;01/01/2019;N0022;49;5;66;N;685;9661;596038,54;6161273,71;0;5;66;N;734;9710;596002,51;6161240,62;0;I;0;ACCROCHE;2019;1;Permanent horaire;6588;965,,,,,
TMJ19_2154;01/01/2019;N0024;3430;0;35;N;0;0;349186,22;6789056,55;0;5;35;N;61;3430;346038,46;6788251,9;0;I;0;ACCROCHE;2019;1;Permanent horaire;34520;110,,,,,
TMJ19_2155;01/01/2019;N0024;3526;5;35;N;61;3430;346038,46;6788251,9;0;8;35;N;587;6956;343225,97;6786254,34;0;I;0;ACCROCHE;2019;1;Permanent horaire;29423;110,,,,,
TMJ19_2156;01/01/2019;N0024;2555;8;35;N;587;6956;343225,97;6786254,34;0;11;35;N;142;9511;340980,25;6785101,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;33576;95,,,,,
TMJ19_2157;01/01/2019;N0024;8484;11;35;N;142;9511;340980,25;6785101,31;0;19;35;N;377;17995;332977,24;6783215,04;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2158;01/01/2019;N0024;11183;19;35;N;377;17995;332977,24;6783215,04;0;30;35;N;753;29178;322419,74;6780257,28;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2159;01/01/2019;N0024;1767;30;35;N;753;29178;322419,74;6780257,28;0;32;35;N;520;30945;320980,3;6779299,26;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2160;01/01/2019;N0024;7041;32;35;N;520;30945;320980,3;6779299,26;0;0;56;N;0;37986;319539,54;6772887,79;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2161;01/01/2019;N0024;2635;0;56;N;0;37986;319539,54;6772887,79;0;2;56;N;635;40621;317361,38;6771430,71;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2162;01/01/2019;N0024;20916;2;56;N;635;40621;317361,38;6771430,71;0;19;56;N;1300;61537;297908,64;6771259,19;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2163;01/01/2019;N0024;1286;19;56;N;1300;61537;297908,64;6771259,19;0;20;56;N;680;62823;296648,76;6771432,54;0;I;0;ACCROCHE;2019;1;Permanent horaire;34302;120,,,,,
TMJ19_2164;01/01/2019;N0024;1927;20;56;N;680;62823;296648,76;6771432,54;0;22;56;N;600;64750;295598,64;6772970,76;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2165;01/01/2019;N0024;1954;22;56;N;600;64750;295598,64;6772970,76;0;24;56;N;542;66704;293755,52;6773577,16;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2166;01/01/2019;N0024;10550;24;56;N;542;66704;293755,52;6773577,16;0;34;56;N;450;77254;284649,26;6776479,67;0;I;0;ACCROCHE;2019;1;Permanent horaire;20843;131,,,,,
TMJ19_2167;01/01/2019;N0024;4839;34;56;N;450;77254;284649,26;6776479,67;0;39;56;N;150;82093;280453,47;6774635,08;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2168;01/01/2019;N0024;260;39;56;N;150;82093;280453,47;6774635,08;0;39;56;N;410;82353;280275,78;6774446,53;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2169;01/01/2019;N0024;16826;39;56;N;410;82353;280275,78;6774446,53;0;56;56;N;130;99179;264064,93;6771454,59;0;I;0;ACCROCHE;2019;1;Permanent horaire;14535;143,,,,,
TMJ19_2170;01/01/2019;N0024;13426;56;56;N;130;99179;264064,93;6771454,59;0;71;56;N;64;112605;251086,63;6772083,67;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2171;01/01/2019;N0024;13519;71;56;N;64;112605;251086,63;6772083,67;0;84;56;N;935;126124;239487,26;6766403,99;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2172;01/01/2019;N0024;5;84;56;N;935;126124;239487,26;6766403,99;0;84;56;N;940;126129;239482,32;6766403,27;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2173;01/01/2019;N0024;5177;84;56;N;940;126129;239482,32;6766403,27;0;90;56;N;240;131306;234852,51;6764433,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;26661;120,,,,,
TMJ19_2174;01/01/2019;N0024;3712;90;56;N;240;131306;234852,51;6764433,31;0;93;56;N;926;135018;232776,95;6761565,7;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2175;01/01/2019;N0025;300;0;80;N;0;0;654761,45;6973893,52;0;0;80;N;300;300;654912,73;6974152,39;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2176;01/01/2019;N0025;10128;0;80;N;300;300;654912,73;6974152,39;0;9;80;N;745;10428;650097,58;6981157,04;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2177;01/01/2019;N0025;659;9;80;N;745;10428;650097,58;6981157,04;0;10;80;N;615;11087;650203,15;6981780,01;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2178;01/01/2019;N0025;495;10;80;N;615;11087;650203,15;6981780,01;0;10;80;N;1110;11582;650259,49;6982270,56;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2179;01/01/2019;N0025;668;10;80;N;1110;11582;650259,49;6982270,56;0;11;80;N;60;12250;650344,53;6982913,75;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2180;01/01/2019;N0025;244;11;80;N;60;12250;650344,53;6982913,75;0;11;80;N;304;12494;650377,95;6983149,47;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2181;01/01/2019;N0025;594;11;80;N;304;12494;650377,95;6983149,47;0;11;80;N;898;13088;650450,5;6983697,53;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2182;01/01/2019;N0025;2342;11;80;N;898;13088;650450,5;6983697,53;0;14;80;N;6;15430;650742,64;6985938,46;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2183;01/01/2019;N0025;1000;14;80;N;6;15430;650742,64;6985938,46;0;15;80;N;8;16430;650867,77;6986903,06;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2184;01/01/2019;N0025;4354;15;80;N;8;16430;650867,77;6986903,06;0;19;80;N;297;20784;651005,97;6991051,88;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2185;01/01/2019;N0025;467;19;80;N;297;20784;651005,97;6991051,88;0;19;80;N;764;21251;651082,68;6991510;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,,
TMJ19_2186;01/01/2019;N0025;1419;19;80;N;764;21251;651082,68;6991510;0;21;80;N;188;22670;651222,82;6992913,42;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,,
TMJ19_2187;01/01/2019;N0025;26;21;80;N;188;22670;651222,82;6992913,42;0;21;80;N;214;22696;651227,41;6992938,84;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2188;01/01/2019;N0025;317;21;80;N;214;22696;651227,41;6992938,84;0;21;80;N;531;23013;651288,36;6993247,86;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2189;01/01/2019;N0025;37;21;80;N;531;23013;651288,36;6993247,86;0;21;80;N;568;23050;651296,15;6993283,79;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2190;01/01/2019;N0025;615;21;80;N;568;23050;651296,15;6993283,79;0;22;80;N;186;23665;651426,87;6993881,37;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2191;01/01/2019;N0025;1397;22;80;N;186;23665;651426,87;6993881,37;0;23;80;N;581;25062;651514,31;6995249,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2192;01/01/2019;N0025;5655;23;80;N;581;25062;651514,31;6995249,51;0;29;80;N;250;30717;652199,52;7000788,24;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2193;01/01/2019;N0025;144;29;80;N;250;30717;652199,52;7000788,24;0;29;80;N;394;30861;652205,95;7000931,39;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2194;01/01/2019;N0025;281;29;80;N;394;30861;652205,95;7000931,39;0;30;80;N;56;31142;652354,48;7001209,82;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2195;01/01/2019;N0025;5;30;80;N;56;31142;652354,48;7001209,82;0;30;80;N;61;31147;652355,77;7001215,59;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2196;01/01/2019;N0025;1305;30;80;N;61;31147;652355,77;7001215,59;0;30;80;N;1366;32452;652750,47;7002378,92;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2197;01/01/2019;N0025;394;30;80;N;1366;32452;652750,47;7002378,92;0;31;80;N;378;32846;652672,66;7002764,72;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2198;01/01/2019;N0025;2477;31;80;N;378;32846;652672,66;7002764,72;0;33;80;N;857;35323;652637,35;7005234,76;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2199;01/01/2019;N0025;108;33;80;N;857;35323;652637,35;7005234,76;0;33;80;N;965;35431;652630,03;7005342,23;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2200;01/01/2019;N0025;242;33;80;N;965;35431;652630,03;7005342,23;0;34;80;N;210;35673;652622,88;7005576,05;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2201;01/01/2019;N0025;699;34;80;N;210;35673;652622,88;7005576,05;0;34;80;N;909;36372;652790,6;7006216,63;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2202;01/01/2019;N0025;28;34;80;N;909;36372;652790,6;7006216,63;0;34;80;N;937;36400;652810,99;7006234,25;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2203;01/01/2019;N0025;307;34;80;N;937;36400;652810,99;7006234,25;0;35;80;N;246;36707;653063,85;7006384,91;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2204;01/01/2019;N0025;5715;35;80;N;246;36707;653063,85;7006384,91;0;0;62;N;0;42422;658211,41;7007971,04;0;I;0;ACCROCHE;2019;8;Temporaire journalier;;,,,,,
TMJ19_2205;01/01/2019;N0025;19249;0;62;N;0;42422;658211,41;7007971,04;0;19;62;N;210;61671;675601,92;7015953,35;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2206;01/01/2019;N0025;110;19;62;N;210;61671;675601,92;7015953,35;0;19;62;N;320;61781;675688,49;7016022,2;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2207;01/01/2019;N0025;4955;19;62;N;320;61781;675688,49;7016022,2;0;24;62;N;280;66736;679453,54;7019138,9;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2208;01/01/2019;N0025;2580;24;62;N;280;66736;679453,54;7019138,9;0;26;62;N;320;69316;679232,48;7021257,64;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2209;01/01/2019;N0025;400;26;62;N;320;69316;679232,48;7021257,64;0;26;62;N;720;69716;679610,04;7021376,87;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2210;01/01/2019;N0025;990;26;62;N;720;69716;679610,04;7021376,87;0;27;62;N;440;70706;680303,4;7022021,18;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2211;01/01/2019;N0025;843;27;62;N;440;70706;680303,4;7022021,18;0;28;62;N;0;71549;680355,45;7022829,71;0;I;0;ACCROCHE;2019;1;Permanent horaire;;,,,,,
TMJ19_2212;01/01/2019;N0025;6607;28;62;N;0;71549;680355,45;7022829,71;0;32;62;N;737;78156;683847,05;7025130,62;0;I;0;ACCROCHE;0;;;;,,,,,
TMJ19_2213;01/01/2019;N0027;42;19;76;N;0;0;558749,08;6951419,94;0;19;76;N;42;42;558737,35;6951459,71;0;I;0;ACCROCHE;2019;8;Temporaire journalier;16471;,,,,,
TMJ19_2214;01/01/2019;N0027;5633;19;76;N;42;42;558737,35;6951459,71;0;24;76;N;254;5675;558925,77;6956393,72;0;I;0;ACCROCHE;2019;8;Temporaire journalier;16204;,,,,,
TMJ19_2215;01/01/2019;N0027;126,3;24;76;N;254;5675;558925,77;6956393,72;0;24;76;N;380,3;5801,3;558972,09;6956511,34;0;I;0;ACCROCHE;2019;1;Permanent horaire;17283;66,,
TMJ19_2216;01/01/2019;N0027;270,2;24;76;N;380,3;5801,3;558972,09;6956511,34;0;24;76;N;650,5;6071,5;559036,41;6956773,88;0;I;0;ACCROCHE;2019;1;Permanent horaire;17283;66
TMJ19_2217;01/01/2019;N0027;2786,5;24;76;N;650,5;6071,5;559036,41;6956773,88;0;27;76;N;300;8858;560086,51;6959233,09;0;I;0;ACCROCHE;2019;1;Permanent horaire;17283;66,,
TMJ19_2218;01/01/2019;N0027;7204;27;76;N;300;8858;560086,51;6959233,09;0;34;76;N;200;16062;560431,9;6966248,18;0;I;0;ACCROCHE;2019;8;Temporaire journalier;14282;,,,,,
TMJ19_2219;01/01/2019;N0027;5359;34;76;N;200;16062;560431,9;6966248,18;0;39;76;N;343;21421;560688,56;6971505,17;0;I;0;ACCROCHE;2019;1;Permanent horaire;14128;62,,,,,
TMJ19_2220;01/01/2019;N0027;1524;39;76;N;343;21421;560688,56;6971505,17;0;40;76;N;827;22945;560929,37;6973031,06;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2221;01/01/2019;N0027;1663;40;76;N;827;22945;560929,37;6973031,06;0;42;76;N;449;24608;561336,07;6974538,32;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2222;01/01/2019;N0027;170;42;76;N;449;24608;561336,07;6974538,32;0;42;76;N;619;24778;561287,55;6974700,18;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2223;01/01/2019;N0027;140;42;76;N;619;24778;561287,55;6974700,18;0;42;76;N;759;24918;561237,27;6974830,87;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2224;01/01/2019;N0027;237;42;76;N;759;24918;561237,27;6974830,87;0;43;76;N;24;25155;561187,18;6975056,61;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2225;01/01/2019;N0027;796;43;76;N;24;25155;561187,18;6975056,61;0;43;76;N;820;25951;561242,7;6975847,22;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2226;01/01/2019;N0027;178;43;76;N;820;25951;561242,7;6975847,22;0;44;76;N;0;26129;561216,25;6976023,21;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2227;01/01/2019;N0027;570;44;76;N;0;26129;561216,25;6976023,21;0;44;76;N;570;26699;561085,56;6976571,5;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12988;,,,,,
TMJ19_2228;01/01/2019;N0027;168;44;76;N;570;26699;561085,56;6976571,5;0;44;76;N;738;26867;561085,22;6976738,78;0;I;0;ACCROCHE;2019;8;Temporaire journalier;11825;,,,,,
TMJ19_2229;01/01/2019;N0027;269;44;76;N;738;26867;561085,22;6976738,78;0;45;76;N;0;27136;561107,16;6977005,84;0;I;0;ACCROCHE;2019;8;Temporaire journalier;11825;,,,,,
TMJ19_2230;01/01/2019;N0027;1063;45;76;N;0;27136;561107,16;6977005,84;0;46;76;N;123;28199;561018,41;6978039,32;0;I;0;ACCROCHE;2019;8;Temporaire journalier;11825;,,,,,
TMJ19_2231;01/01/2019;N0027;1233;46;76;N;123;28199;561018,41;6978039,32;0;47;76;N;340;29432;561698,04;6978980,33;0;I;0;ACCROCHE;2019;8;Temporaire journalier;11825;,,,,,
TMJ19_2232;01/01/2019;N0027;139;47;76;N;340;29432;561698,04;6978980,33;0;47;76;N;479;29571;561795,29;6979062,6;0;I;0;ACCROCHE;2019;8;Temporaire journalier;11825;,,,,,
TMJ19_2233;01/01/2019;N0027;57;47;76;N;479;29571;561795,29;6979062,6;0;47;76;N;536;29628;561782,67;6979116,82;0;I;0;ACCROCHE;2019;8;Temporaire journalier;29153;,,,,,
TMJ19_2234;01/01/2019;N0027;1714;47;76;N;536;29628;561782,67;6979116,82;0;49;76;N;170;31342;561684,36;6980808;0;I;0;ACCROCHE;2019;8;Temporaire journalier;29153;,,,,,,
TMJ19_2235;01/01/2019;N0028;1536;0;76;N;0;0;562586,11;6927820,76;0;1;76;N;1016;1536;564012,24;6928091,36;0;I;0;ACCROCHE;2019;1;Permanent horaire;76464;70,,,,,
TMJ19_2236;01/01/2019;N0028;146;1;76;N;1016;1536;564012,24;6928091,36;0;2;76;N;0;1682;564165,06;6928092,56;0;I;0;ACCROCHE;2019;1;Permanent horaire;43490;103,,,,,
TMJ19_2237;01/01/2019;N0028;3412;2;76;N;0;1682;564165,06;6928092,56;0;4;76;N;950;5094;565156,72;6930831,45;0;I;0;ACCROCHE;2019;1;Permanent horaire;50525;81,,,,,
TMJ19_2238;01/01/2019;N0028;1969;4;76;N;950;5094;565156,72;6930831,45;0;6;76;N;500;7063;564991,17;6932555,64;0;I;0;ACCROCHE;2019;1;Permanent horaire;47406;97,,,,,
TMJ19_2239;01/01/2019;N0028;1556;6;76;N;500;7063;564991,17;6932555,64;0;7;76;N;848;8619;565667,47;6933851,71;0;I;0;ACCROCHE;2019;1;Permanent horaire;35714;134,,,,,
TMJ19_2240;01/01/2019;N0031;1410;0;76;N;0;0;563762,23;6928164,09;0;1;76;N;780;1410;565116,26;6927864,88;0;I;0;ACCROCHE;2019;1;Permanent horaire;29627;,,,,,
TMJ19_2241;01/01/2019;N0031;300;1;76;N;780;1410;565116,26;6927864,88;0;2;76;N;50;1710;565333,2;6928048,48;0;I;0;ACCROCHE;2019;8;Temporaire journalier;32890;,,,,,
TMJ19_2242;01/01/2019;N0031;250;2;76;N;50;1710;565333,2;6928048,48;0;2;76;N;300;1960;565585,78;6928081,27;0;I;0;ACCROCHE;2019;8;Temporaire journalier;32890;,,,,,
TMJ19_2243;01/01/2019;N0031;262;2;76;N;300;1960;565585,78;6928081,27;0;2;76;N;562;2222;565780,35;6928167,21;0;I;0;ACCROCHE;2019;1;Permanent horaire;13479;71,,,,,
TMJ19_2244;01/01/2019;N0031;687;2;76;N;562;2222;565780,35;6928167,21;0;3;76;N;282;2909;566049,5;6928794,14;0;I;0;ACCROCHE;2019;1;Permanent horaire;13479;71,,,,,
TMJ19_2245;01/01/2019;N0031;199;3;76;N;282;2909;566049,5;6928794,14;0;3;76;N;481;3108;566213,22;6928767,72;0;I;0;ACCROCHE;2019;1;Permanent horaire;13479;71,,,,,
TMJ19_2246;01/01/2019;N0031;2069;3;76;N;481;3108;566213,22;6928767,72;0;5;76;N;566;5177;567790,15;6928472,36;0;I;0;ACCROCHE;2019;1;Permanent horaire;13479;71,,,,,
TMJ19_2247;01/01/2019;N0031;926;5;76;N;566;5177;567790,15;6928472,36;0;6;76;N;520;6103;568706,13;6928481,78;0;I;0;ACCROCHE;2019;1;Permanent horaire;13479;71,,,,,
TMJ19_2248;01/01/2019;N0031;79;6;76;N;520;6103;568706,13;6928481,78;0;6;76;N;599;6182;568784,28;6928492,22;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12513;,,,,,
TMJ19_2249;01/01/2019;N0031;63;6;76;N;599;6182;568784,28;6928492,22;0;6;76;N;662;6245;568846,83;6928498,43;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12513;,,,,,
TMJ19_2250;01/01/2019;N0031;3302;6;76;N;662;6245;568846,83;6928498,43;0;9;76;N;938;9547;571363,78;6930510,55;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12513;,,,,,
TMJ19_2251;01/01/2019;N0031;4662;9;76;N;938;9547;571363,78;6930510,55;0;14;76;N;600;14209;575901,3;6930311,45;0;I;0;ACCROCHE;2019;1;Permanent horaire;9101;80,,,,,
TMJ19_2252;01/01/2019;N0031;692;14;76;N;600;14209;575901,3;6930311,45;0;15;76;N;296;14901;576561,7;6930304,74;0;I;0;ACCROCHE;2019;8;Temporaire journalier;5574;,,,,,
TMJ19_2253;01/01/2019;N0031;64;15;76;N;296;14901;576561,7;6930304,74;0;15;76;N;360;14965;576625,29;6930294,83;0;I;0;ACCROCHE;2019;8;Temporaire journalier;5574;,,,,,
TMJ19_2254;01/01/2019;N0031;3940;15;76;N;360;14965;576625,29;6930294,83;0;0;27;N;0;18905;580359,78;6928920,99;0;I;0;ACCROCHE;2019;8;Temporaire journalier;5574;,,,,,
TMJ19_2255;01/01/2019;N0031;458;0;27;N;0;18905;580359,78;6928920,99;0;0;27;N;458;19363;580761,02;6928774,07;0;I;0;ACCROCHE;2019;8;Temporaire journalier;5519;,,,,,
TMJ19_2256;01/01/2019;N0031;1255;0;27;N;458;19363;580761,02;6928774,07;0;2;27;N;0;20618;581945,59;6928721,44;0;I;0;ACCROCHE;2019;8;Temporaire journalier;5519;,,,,,
TMJ19_2257;01/01/2019;N0031;843;2;27;N;0;20618;581945,59;6928721,44;0;22;76;N;0;21461;582663,62;6929295,24;0;I;0;ACCROCHE;2019;8;Temporaire journalier;5519;,,,,,
TMJ19_2258;01/01/2019;N0031;2201;22;76;N;0;21461;582663,62;6929295,24;0;24;76;N;95;23662;584652,34;6929931,29;0;I;0;ACCROCHE;2019;8;Temporaire journalier;4900;,,,,,
TMJ19_2259;01/01/2019;N0031;1843;24;76;N;95;23662;584652,34;6929931,29;0;26;76;N;120;25505;586346;6930503,6;0;I;0;ACCROCHE;2019;8;Temporaire journalier;4900;,,,,,,
TMJ19_2260;01/01/2019;N0031;5993;26;76;N;120;25505;586346;6930503,6;0;32;76;N;100;31498;592152,34;6929930,9;0;I;0;ACCROCHE;2019;8;Temporaire journalier;4900;,,,,,,
TMJ19_2261;01/01/2019;N0031;10125;32;76;N;100;31498;592152,34;6929930,9;0;42;76;N;195;41623;601890,7;6931362,47;0;I;0;ACCROCHE;2019;1;Permanent horaire;5604;182,,,,,
TMJ19_2262;01/01/2019;N0031;619;42;76;N;195;41623;601890,7;6931362,47;0;42;76;N;814;42242;602375,56;6931178,3;0;I;0;ACCROCHE;2019;1;Permanent horaire;5604;182,,,,,
TMJ19_2263;01/01/2019;N0031;3863;42;76;N;814;42242;602375,56;6931178,3;0;46;76;N;714;46105;605924,73;6932551,15;0;I;0;ACCROCHE;2019;1;Permanent horaire;5604;182,,,,,
TMJ19_2264;01/01/2019;N0031;8;46;76;N;714;46105;605924,73;6932551,15;0;46;76;N;722;46113;605932,34;6932549,1;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12887;,,,,,
TMJ19_2265;01/01/2019;N0031;141;46;76;N;722;46113;605932,34;6932549,1;0;46;76;N;863;46254;606066,45;6932512,26;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12887;,,,,,
TMJ19_2266;01/01/2019;N0031;328;46;76;N;863;46254;606066,45;6932512,26;0;47;76;N;201;46582;606381,19;6932425,32;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12887;,,,,,
TMJ19_2267;01/01/2019;N0031;97;47;76;N;201;46582;606381,19;6932425,32;0;47;76;N;298;46679;606474,79;6932399,39;0;I;0;ACCROCHE;2019;8;Temporaire journalier;12887;,,,,,
